0.000000000000000000e+00	-3.469580385511642352e-04	1.260944230847448973e-05	-8.955709241714268783e-05	9.073459692227875406e-02	5.502142869802171266e-01
1.250000000000000000e-01	1.369820090207081822e-04	-1.260226170946484696e-05	-2.312013189810830272e-08	1.668841425612990204e-01	2.006432333751795027e-01
2.500000000000000000e-01	-1.118880818141512756e-04	1.259642496039990556e-05	1.923855647980808813e-08	1.462725624699206528e-01	-3.058812558952433286e-02
3.750000000000000000e-01	1.024330536420084241e-04	-1.259142980819136420e-05	-2.039043284785293603e-08	1.584173618152900920e-01	1.239412263134616332e-02
5.000000000000000000e-01	-9.746838085004474778e-05	1.258494451716793361e-05	4.429370599131550192e-08	1.497032505829148652e-01	-7.273894632672239617e-03
6.250000000000000000e-01	9.436113253651384118e-05	-1.256649108418480156e-05	-1.970466587593443719e-07	1.564039507337853518e-01	4.155354624399460947e-03
7.500000000000000000e-01	-9.217614114886518543e-05	1.247400116462529233e-05	1.923685058934250774e-06	1.508534510560930464e-01	-3.376736028159311228e-03
8.750000000000000000e-01	9.048504652832046091e-05	-1.148339700373654117e-05	5.373205216771136019e-05	1.554692715719682150e-01	1.945384766459121520e-03
1.000000000000000000e+00	-8.902407577274270146e-05	4.272680547003856490e-05	1.208331500779605299e-04	1.513919327697249573e-01	-2.022121940205006286e-03
1.125000000000000000e+00	8.746366488371458555e-05	5.654939711894652217e-05	1.669089556964571750e-04	1.549095490397947028e-01	1.080835568366725254e-03
1.250000000000000000e+00	-8.380709616092409152e-05	1.367017007103162995e-04	2.163119066554008583e-04	1.516911076162864302e-01	-1.377194717047404079e-03
1.375000000000000000e+00	1.154494647260145731e-04	1.783396790264949589e-04	2.796377110785481547e-04	1.545283421011846570e-01	6.020414326343774243e-04
1.500000000000000000e+00	-2.980957888200787598e-05	2.941463656426690954e-04	3.581317143296889639e-04	1.518577524404424450e-01	-1.065403772727261007e-03
1.625000000000000000e+00	1.823617096782193458e-04	3.799788912300613758e-04	4.336343811492754060e-04	1.542334387693916897e-01	3.428071164453932443e-04
1.750000000000000000e+00	5.497053920333744010e-05	5.382959103513165148e-04	5.360273792815125650e-04	1.519526413111128571e-01	-8.418843940547529039e-04
1.875000000000000000e+00	2.890831374715944753e-04	6.817788551907129129e-04	5.945669046662566603e-04	1.540004055108781522e-01	2.132123293832212775e-04
2.000000000000000000e+00	1.840017206789529454e-04	8.730554344655379502e-04	6.400838527422346306e-04	1.520116583973331326e-01	-7.274930860647721258e-04
2.125000000000000000e+00	4.233110039839840409e-04	1.042165826371802429e-03	7.623019783015453016e-04	1.537990357199793823e-01	7.214729733506067863e-05
2.250000000000000000e+00	3.365097554651890767e-04	1.302254983725343023e-03	8.557083275508332995e-04	1.520316287399474664e-01	-6.359997228881936887e-04
