0.000000000000000000e+00	-8.758233529556338430e-05	-1.023529743026732955e-02	3.295203331484057585e-02	2.461373495274461753e-01	4.192700553395757312e-01
1.250000000000000000e-01	-1.481509904256007144e-04	2.192552136263331303e-03	1.196896654557509307e-02	3.641711391442211676e-01	1.529312040986382237e-01
2.500000000000000000e-01	1.778586561427211059e-04	-1.207113082793168264e-03	-1.803348130807882295e-03	3.322443793070893325e-01	-2.327262331223182990e-02
3.750000000000000000e-01	-1.893294869286927498e-04	8.322877136323269739e-04	7.557421022625067332e-04	3.510676232175156120e-01	9.476471879558632724e-03
5.000000000000000000e-01	1.953627887437367776e-04	-6.370572644906245070e-04	-4.167689389102009214e-04	3.375800519786574250e-01	-5.513376853141401662e-03
6.250000000000000000e-01	-1.990805304627225739e-04	5.179191508616721529e-04	2.636628200323919906e-04	3.479633482745573270e-01	3.193818471324384647e-03
7.500000000000000000e-01	2.016091633002693034e-04	-4.381765561384596392e-04	-1.771689446913263136e-04	3.393783129930919018e-01	-2.532629815287770671e-03
8.750000000000000000e-01	-2.034539318799247123e-04	3.842807212420250610e-04	1.795464663278646341e-04	3.465373657080096925e-01	1.536824220929995221e-03
1.000000000000000000e+00	2.048786526210749919e-04	-3.027447633622656789e-04	-1.020981090844768003e-05	3.402436129803485532e-01	-1.502781598194290235e-03
1.125000000000000000e+00	-2.060430953487314796e-04	3.765794669454796653e-04	2.198339243169957261e-04	3.456912332225520190e-01	8.343815916125061965e-04
1.250000000000000000e+00	2.070698702733124181e-04	-1.369241649835141743e-04	1.189980283271451964e-04	3.407134067087116969e-01	-1.017501104041540223e-03
1.375000000000000000e+00	-2.080323525544173038e-04	4.663396089454253024e-04	2.960430395291061283e-04	3.451183351120394316e-01	5.067130309879855051e-04
1.500000000000000000e+00	2.330513143336074441e-04	8.638092367875256725e-05	2.504688394021169890e-04	3.409987085495372883e-01	-7.772994677148448942e-04
1.625000000000000000e+00	-1.678506506345397217e-04	6.552681055545334044e-04	3.924743262915797708e-04	3.446806811433238416e-01	3.141151831447160916e-04
1.750000000000000000e+00	2.792963683596797310e-04	3.824240745990022919e-04	3.910773451751459358e-04	3.411755692862894485e-01	-6.112122072763258524e-04
1.875000000000000000e+00	-1.079809299312386686e-04	9.502575144494311132e-04	5.251807037350474322e-04	3.443365416458039063e-01	1.700051772733261822e-04
2.000000000000000000e+00	3.434875617761662349e-04	7.785675671053889904e-04	5.372935575775632158e-04	3.412712897178942772e-01	-5.136009572005811831e-04
2.125000000000000000e+00	-3.295656456872201419e-05	1.355537725405805711e-03	6.467689049199173588e-04	3.440473615979701139e-01	1.099782327321352228e-04
2.250000000000000000e+00	4.339606798069421288e-04	1.266424967457947023e-03	6.850017482750161372e-04	3.413332123256236361e-01	-4.535919562397772902e-04
2.375000000000000000e+00	5.869092929911524182e-05	1.872234136764334414e-03	8.196622326991674168e-04	3.437919692709826558e-01	4.444611884659195865e-05
2.500000000000000000e+00	5.269231222705320202e-04	1.884695702136049856e-03	8.628057010487392596e-04	3.413582374557249111e-01	-3.877590766968880970e-04
2.625000000000000000e+00	1.497499708210420655e-04	2.523047963961427657e-03	9.469678408062091098e-04	3.435736437659867581e-01	-9.017611034732367416e-06
2.750000000000000000e+00	6.256213561039032341e-04	2.598992981301619879e-03	1.007238633474963167e-03	3.413531601419975692e-01	-3.670488229729193313e-04
2.875000000000000000e+00	2.507087889012158777e-04	3.282807466194458037e-03	1.126256258396001169e-03	3.433669790495438856e-01	-2.045434336079704078e-05
3.000000000000000000e+00	7.259507586626302768e-04	3.448527407233715342e-03	1.174610356123203603e-03	3.413416434422941181e-01	-3.342645933858989804e-04
3.125000000000000000e+00	3.517122543253604233e-04	4.168815359286369079e-03	1.273667894145132529e-03	3.431787733039172728e-01	-6.729924994750332158e-05
3.250000000000000000e+00	8.207267642481468929e-04	4.409254342346805022e-03	1.339411567435045769e-03	3.413037509889290111e-01	-3.066702533186992856e-04
3.375000000000000000e+00	4.364267406975697516e-04	5.179132708064779038e-03	1.444292149840920719e-03	3.430061043918356534e-01	-6.723871480368029884e-05
3.500000000000000000e+00	9.032667637220683421e-04	5.498683052062284041e-03	1.502027820164702609e-03	3.412658926195264453e-01	-3.035952792149661261e-04
3.625000000000000000e+00	5.158244989911846485e-04	6.312111399570523827e-03	1.585263553704522503e-03	3.428351668261347962e-01	-8.342295467739810431e-05
3.750000000000000000e+00	9.778342058697447707e-04	6.694446407877458968e-03	1.630234308401835039e-03	3.412189218074868080e-01	-2.749808262077211890e-04
3.875000000000000000e+00	5.875255768270785982e-04	7.541796168910116713e-03	1.700597628029284700e-03	3.426803404626685978e-01	-1.135515277921008337e-04
4.000000000000000000e+00	1.041579574034857134e-03	7.977206187367507501e-03	1.745298399488918887e-03	3.411549872766450053e-01	-2.721728032411313189e-04
4.125000000000000000e+00	6.420449902861777476e-04	8.858273713728959456e-03	1.797702685910590892e-03	3.425270951402896724e-01	-1.010975272459266983e-04
4.250000000000000000e+00	1.090331297479452469e-03	9.333212254269787969e-03	1.784277945608218809e-03	3.410980648987658737e-01	-2.664027820670305494e-04
4.375000000000000000e+00	6.885440251446769489e-04	1.020415350700475121e-02	1.815647838571750978e-03	3.423770985949539658e-01	-1.215272106147852188e-04
4.500000000000000000e+00	1.116473148008093833e-03	1.070275433915253600e-02	1.834940338898277679e-03	3.410296397058490969e-01	-2.423765901281270678e-04
4.625000000000000000e+00	6.947385862584938739e-04	1.158824791341069547e-02	1.816061985866687222e-03	3.422406298580009110e-01	-1.346799099054945539e-04
4.750000000000000000e+00	1.155080606548836066e-03	1.207260881509356412e-02	1.784680367402152181e-03	3.409538089616834244e-01	-2.553061738442249972e-04
4.875000000000000000e+00	6.939847964048882463e-04	1.293443125320633408e-02	1.799168457921784120e-03	3.420968811937325493e-01	-1.238063521068194636e-04
5.000000000000000000e+00	1.118998358536926014e-03	1.342972051295220418e-02	1.766504481486011772e-03	3.408841005113341094e-01	-2.398249736710355619e-04
5.125000000000000000e+00	6.798074600353520890e-04	1.426690453306448877e-02	1.704724027224190910e-03	3.419618491296648743e-01	-1.458175268200270997e-04
5.250000000000000000e+00	1.084102434451185079e-03	1.471559283290103243e-02	1.618556104442571072e-03	3.408019987963944453e-01	-2.258309427869325051e-04
5.375000000000000000e+00	6.297207485352679032e-04	1.548778044010254776e-02	1.576815262085359999e-03	3.418346963237327563e-01	-1.432045296065586335e-04
5.500000000000000000e+00	1.020154902723351261e-03	1.590498364737200770e-02	1.543503609489577186e-03	3.407213683144199590e-01	-2.441790366943481566e-04
5.625000000000000000e+00	5.509560023736676838e-04	1.665204429483070972e-02	1.553249717904069127e-03	3.416972127296675210e-01	-1.429059070043399893e-04
5.750000000000000000e+00	9.310903507736674684e-04	1.707659898588128472e-02	1.585537185316632409e-03	3.406409059701741571e-01	-2.204114767263607268e-04
5.875000000000000000e+00	4.527309870945310966e-04	1.784801405080817249e-02	1.643980236153682727e-03	3.415731113227498672e-01	-1.592298619466338218e-04
6.000000000000000000e+00	8.587971101674655473e-04	1.831665230034949798e-02	1.679912181129112779e-03	3.405512525175301564e-01	-2.197925821966936451e-04
6.125000000000000000e+00	3.905137996643505177e-04	1.911517081000289886e-02	1.711929845546578555e-03	3.414493583808169141e-01	-1.466565795875957989e-04
6.250000000000000000e+00	8.188827798336076802e-04	1.960795996477365799e-02	1.698258478733315809e-03	3.404686783787835291e-01	-2.333865885050786582e-04
6.375000000000000000e+00	3.839181455686905848e-04	2.039616617057007225e-02	1.659815794851175362e-03	3.413179514122716696e-01	-1.595524173853509245e-04
6.500000000000000000e+00	8.209586396556214352e-04	2.085995803175010391e-02	1.602221890957732965e-03	3.403788433131657021e-01	-2.087190431337731698e-04
6.625000000000000000e+00	3.825595014653148372e-04	2.160472119009035005e-02	1.563036998370980358e-03	3.412004333624490404e-01	-1.621859425839213627e-04
6.750000000000000000e+00	8.525492301545994521e-04	2.203895591009515098e-02	1.524596300471690088e-03	3.402875254564194374e-01	-2.409432560422378948e-04
6.875000000000000000e+00	4.474695953796496424e-04	2.275472327287035232e-02	1.489680845717753811e-03	3.410647716559613851e-01	-3.614634875818794040e-04
7.000000000000000000e+00	8.702561934871027747e-04	2.316262128611821375e-02	1.452001243778278019e-03	3.400840055307580156e-01	-5.708088833949215724e-04
7.125000000000000000e+00	4.397793612122254461e-04	2.384996694755824043e-02	1.491164987152930914e-03	3.407433810162246446e-01	-5.160537088746927105e-04
7.250000000000000000e+00	9.269981732601930346e-04	2.428740614914322304e-02	1.820444522845939125e-03	3.397934444752829797e-01	-5.839589616869541189e-04
7.375000000000000000e+00	4.459586505608352795e-04	2.522312716853645706e-02	2.293979621383769769e-03	3.404145863009771511e-01	-5.153517558307301903e-04
7.500000000000000000e+00	9.066233133796196275e-04	2.601775361334081327e-02	2.619265902551091117e-03	3.395032786504086353e-01	-5.889378274378895706e-04
7.625000000000000000e+00	4.606260882958652524e-04	2.719883788117328713e-02	2.898520308900175320e-03	3.400829882641707158e-01	-5.246017411545865700e-04
7.750000000000000000e+00	1.223308955260747882e-03	2.820410575861629146e-02	2.994612321490095191e-03	3.392079046748077142e-01	-5.725460680892206257e-04
7.875000000000000000e+00	7.542302678184701400e-04	2.945767217440015476e-02	2.783792079244893410e-03	3.397606195126412487e-01	-5.295229597302989659e-04
8.000000000000000000e+00	1.257053321257564117e-03	3.030391846849079390e-02	2.508659485692575890e-03	3.389097598355563790e-01	-5.677067137470189146e-04
8.125000000000000000e+00	1.173918457671029036e-03	3.134995253257739922e-02	2.293263913239494255e-03	3.394409755315790922e-01	-5.459170418533553469e-04
8.250000000000000000e+00	1.749382065066184709e-03	3.203372607446078324e-02	2.101270313388744343e-03	3.386023844032033936e-01	-5.581796169245009697e-04
8.375000000000000000e+00	9.942602512281642057e-04	3.293493948035709773e-02	2.117147527898381038e-03	3.391266957272697780e-01	-5.413641711645346020e-04
8.500000000000000000e+00	1.740500636884814711e-03	3.363068919570304238e-02	2.320229319646073974e-03	3.382975724383539551e-01	-5.574007092501898249e-04
8.625000000000000000e+00	1.502385798258130782e-03	3.468508707634344879e-02	2.521094449595597062e-03	3.388128544824206001e-01	-5.468139006342057204e-04
8.750000000000000000e+00	1.457482777395971343e-03	3.553234923975735760e-02	2.690306017842354278e-03	3.379896920348526290e-01	-5.660060459096549583e-04
8.875000000000000000e+00	1.106133607748604293e-03	3.671438330569746361e-02	2.840865601896184513e-03	3.384941680525461183e-01	-5.341481995382396869e-04
9.000000000000000000e+00	1.928515388402341759e-03	3.767521247382654009e-02	2.832763552948240442e-03	3.376889429810838728e-01	-5.791781234929029324e-04
9.125000000000000000e+00	1.120188260309399513e-03	3.885113516906343878e-02	2.750457620205534054e-03	3.381680651605872279e-01	-5.240713680562626361e-04
