MBK	ACC	OVV	EGG
-0.353434	0.004980	-42.116488	0.001643
-0.393877	-0.018183	-47.732015	0.001507
-0.332748	-0.026651	-7.638367	0.001595
-0.178732	-0.018967	53.991542	0.001732
-0.007390	0.000227	115.133426	0.001602
0.151319	0.020994	157.126326	0.001566
0.281351	0.031954	191.148470	0.001385
0.349932	0.028181	212.458219	0.001011
0.347277	0.013737	202.732206	0.000514
0.275631	-0.006523	170.096741	0.000071
0.165796	-0.027674	156.409454	-0.000342
0.075275	-0.044678	155.970465	-0.001043
0.022272	-0.053780	176.170665	-0.001166
-0.017765	-0.053158	181.617952	-0.001613
-0.048573	-0.043115	180.889948	-0.002067
-0.062025	-0.029205	162.250594	-0.002509
-0.067075	-0.016506	170.332833	-0.002685
-0.063340	-0.010151	169.158789	-0.002753
-0.051025	-0.007913	182.189845	-0.002750
-0.028719	-0.009242	202.318836	-0.002941
0.016928	-0.013659	237.928568	-0.002769
0.080294	-0.020153	279.174482	-0.002672
0.134939	-0.025876	318.569286	-0.002751
0.165145	-0.028503	335.029082	-0.002770
0.165099	-0.028858	330.162083	-0.002753
0.135616	-0.027059	324.287748	-0.002657
0.094665	-0.023288	306.514805	-0.002675
0.046602	-0.014257	298.317818	-0.002801
-0.001490	-0.000157	287.990110	-0.002751
-0.031183	0.019417	289.191757	-0.002695
-0.039223	0.044852	287.322873	-0.002693
-0.041023	0.069075	290.675804	-0.002787
-0.049814	0.091660	266.648884	-0.001842
-0.075134	0.110924	234.695942	0.000194
-0.121330	0.109962	174.422600	0.001438
-0.188000	0.086065	118.539654	0.001626
-0.257051	0.051186	56.349674	0.001456
-0.318802	0.017655	-13.619676	0.001627
-0.377603	-0.009486	-50.056281	0.001614
-0.367530	-0.023630	-19.447701	0.001472
-0.238798	-0.022055	29.123372	0.001629
-0.065456	-0.007236	97.981285	0.001690
0.091652	0.013644	145.816730	0.001635
0.233288	0.028965	180.249990	0.001516
0.324635	0.030464	202.153550	0.001172
0.342938	0.019941	212.526637	0.000802
0.300022	0.001562	181.470206	0.000246
0.202233	-0.019050	158.534809	-0.000165
0.094456	-0.037475	154.706986	-0.000577
0.033520	-0.050138	167.213542	-0.000969
-0.002905	-0.052499	180.612312	-0.001429
-0.035385	-0.045476	186.558134	-0.001679
-0.046903	-0.032665	170.226875	-0.002101
-0.049014	-0.019190	166.223152	-0.002597
-0.051685	-0.010148	173.922027	-0.002732
-0.041325	-0.006751	174.238037	-0.002709
-0.027471	-0.007647	195.061158	-0.002584
-0.002442	-0.011696	220.904244	-0.002685
0.049952	-0.017573	258.661280	-0.002725
0.104598	-0.023018	294.966565	-0.002711
0.140361	-0.027671	328.943544	-0.002852
0.156133	-0.029571	325.966888	-0.002683
0.140067	-0.028078	327.692323	-0.002745
0.103305	-0.024909	311.928839	-0.002738
0.064326	-0.019135	300.870364	-0.002825
0.022663	-0.008765	290.457664	-0.002652
-0.009371	0.008491	289.817516	-0.002628
-0.020772	0.031777	285.996384	-0.002686
-0.021648	0.057582	295.392207	-0.002801
-0.020615	0.080584	285.735934	-0.002482
-0.033351	0.102770	257.327892	-0.000972
-0.075250	0.113770	210.329854	0.001100
-0.141605	0.100365	145.369291	0.001551
-0.219528	0.069222	89.976538	0.001550
-0.288172	0.033963	24.237502	0.001693
-0.351802	0.003246	-41.293291	0.001525
-0.391519	-0.016811	-39.098684	0.001692
-0.320894	-0.023423	1.708341	0.001583
-0.154035	-0.014686	60.718725	0.001565
0.014628	0.004921	126.458802	0.001665
0.166815	0.022720	161.246254	0.001603
0.289373	0.031481	192.818039	0.001245
0.343725	0.027111	210.881799	0.000894
0.333403	0.011712	204.107218	0.000462
0.262050	-0.007735	167.017839	0.000124
0.147605	-0.028358	161.668429	-0.000470
0.057966	-0.044484	158.081635	-0.000743
0.010524	-0.051927	177.888610	-0.001237
-0.027884	-0.049652	182.237848	-0.001588
-0.051741	-0.039974	179.752700	-0.001969
-0.055433	-0.026593	161.102393	-0.002409
-0.055307	-0.015158	171.182503	-0.002682
-0.045004	-0.009578	169.689568	-0.002636
-0.028527	-0.008403	184.433890	-0.002747
