MBK	ACC	OVV	EGG
0.234610	-0.050219	192.781097	-0.081386
0.177172	-0.014163	187.974218	-0.084304
0.100633	0.025246	173.767079	-0.083138
-0.013841	0.075863	157.086019	-0.086405
-0.092340	0.152996	137.273925	-0.075826
-0.144538	0.285064	126.711652	-0.080309
-0.172035	0.447761	116.244009	-0.001090
-0.159625	0.570537	109.282301	0.095756
-0.159437	0.514569	88.590051	0.107627
-0.223312	0.319828	32.077653	0.118124
-0.379142	0.133808	-44.463991	0.113278
-0.599160	-0.010766	-118.224587	0.111490
-0.740370	-0.144186	-109.176728	0.104276
-0.560442	-0.215439	-16.528726	0.096843
-0.209594	-0.164315	58.403986	0.082447
0.105273	-0.028575	99.904408	0.067800
0.374034	0.081129	117.598060	0.057778
0.501478	0.109748	106.261770	0.044998
0.544997	0.073647	111.555838	0.036888
0.527793	0.005063	130.411969	0.025998
0.407591	-0.083836	115.891713	0.014078
0.294509	-0.194906	141.168471	0.004737
0.244452	-0.290124	151.819049	-0.006590
0.158380	-0.321113	155.626164	-0.017113
0.060982	-0.288376	127.893095	-0.026651
-0.077699	-0.218718	93.283141	-0.035362
-0.206752	-0.146472	37.243027	-0.046114
-0.245897	-0.090981	49.848937	-0.056387
-0.232264	-0.052406	56.471102	-0.069787
-0.182481	-0.031288	95.929670	-0.075411
-0.079133	-0.039515	113.476020	-0.077735
0.013184	-0.067315	135.560291	-0.079197
0.106777	-0.095410	138.032046	-0.079631
0.180890	-0.101064	164.305917	-0.081687
0.208996	-0.086143	165.883558	-0.081882
0.245769	-0.068162	190.406378	-0.087426
0.250616	-0.043331	191.066360	-0.084070
0.211678	-0.005547	195.856891	-0.088914
0.139736	0.034512	178.449127	-0.085284
0.033969	0.082207	165.696610	-0.087798
-0.061058	0.154618	140.939163	-0.079317
-0.114543	0.284277	130.999689	-0.085555
-0.164212	0.445874	112.237208	-0.017548
-0.159559	0.584577	109.316734	0.087863
-0.166515	0.553382	85.860146	0.102956
-0.219651	0.362562	39.411745	0.116782
-0.364234	0.166530	-35.935156	0.110589
-0.572237	0.019255	-112.840599	0.110335
-0.750546	-0.118962	-123.528154	0.102314
-0.608558	-0.204388	-29.736292	0.095137
-0.261087	-0.166178	46.264784	0.078904
0.062133	-0.030556	96.909638	0.068358
0.352781	0.087972	118.266321	0.055585
0.509802	0.126584	113.004627	0.046335
0.563642	0.095667	109.657223	0.035905
0.561449	0.027907	136.096195	0.024308
0.440007	-0.061248	112.977203	0.014455
0.310243	-0.173269	140.136198	0.002735
0.252213	-0.275216	148.815042	-0.007922
0.162325	-0.312930	158.459723	-0.017402
0.066199	-0.286864	130.794421	-0.027814
-0.060060	-0.219183	104.667796	-0.035112
-0.198070	-0.142409	38.730504	-0.046589
-0.246921	-0.080324	49.098843	-0.054943
-0.246687	-0.038030	49.389651	-0.070231
-0.200888	-0.016780	90.678283	-0.076637
-0.094857	-0.023103	109.498837	-0.080652
0.004500	-0.046680	134.491424	-0.082723
0.091855	-0.076195	132.973044	-0.082924
0.172880	-0.088426	162.081989	-0.085047
0.202319	-0.078074	161.302718	-0.087584
0.239626	-0.057243	186.029510	-0.090126
0.243750	-0.035043	184.851989	-0.089093
0.211510	-0.003651	192.377662	-0.091835
0.149064	0.032644	175.912630	-0.089332
0.053880	0.077733	169.760712	-0.091955
-0.047303	0.138670	141.522748	-0.085895
-0.099613	0.251973	134.205625	-0.086304
-0.150291	0.404295	114.774004	-0.050651
-0.150163	0.558995	114.432753	0.066534
-0.152373	0.582606	92.716454	0.098876
-0.186573	0.420878	61.071234	0.110495
-0.306013	0.217269	-13.095825	0.106575
-0.493869	0.062519	-84.556781	0.106930
-0.702792	-0.074371	-128.437300	0.100983
-0.661049	-0.181752	-50.102300	0.092500
-0.353159	-0.181941	25.306463	0.081080
-0.027475	-0.065588	87.017909	0.067267
0.268605	0.067170	106.369677	0.053797
0.464295	0.126574	118.445539	0.046062
0.537908	0.112971	100.211422	0.035592
0.559308	0.056324	135.514269	0.026454
0.471484	-0.023246	113.437249	0.014837
0.342381	-0.128741	135.949536	0.005285
0.275576	-0.238462	143.033020	-0.007012
0.205933	-0.297407	163.855524	-0.017365
0.113382	-0.290347	136.497477	-0.027888
0.001302	-0.234333	120.283080	-0.035823
-0.150634	-0.160486	51.742783	-0.046484
-0.228664	-0.097407	47.909737	-0.054941
-0.248439	-0.049724	45.529602	-0.068642
-0.220558	-0.018705	82.303464	-0.077430
-0.142283	-0.016643	100.554034	-0.081754
-0.037619	-0.039343	131.099725	-0.083310
0.050948	-0.065473	129.527542	-0.082554
0.142960	-0.077912	155.066361	-0.083258
0.180254	-0.074194	159.324495	-0.086815
0.226225	-0.056553	183.430679	-0.085664
0.242126	-0.034321	186.582252	-0.089405
0.224611	-0.006243	195.524068	-0.089498
0.168730	0.024309	181.710911	-0.090663
0.085213	0.066730	174.616077	-0.087569
-0.027273	0.122154	148.273049	-0.088827
-0.088433	0.216262	139.764213	-0.078660
-0.150475	0.360373	117.345963	-0.072325
-0.165505	0.522341	116.466121	0.037125
-0.166203	0.596064	96.747817	0.101462
-0.186386	0.476807	74.575025	0.108370
