MBK	ACC	OVV	EGG
0.429233	-0.036216	80.471485	-0.062703
0.445021	-0.023972	91.497786	-0.063132
0.391442	-0.010509	102.156723	-0.060724
0.282493	0.004421	110.857992	-0.060323
0.149650	0.022011	116.759799	-0.059485
-0.002033	0.041166	120.105875	-0.060652
-0.162819	0.066113	119.601603	-0.058154
-0.316691	0.098150	114.969590	-0.023091
-0.455049	0.124347	106.663331	0.007360
-0.552814	0.138335	95.454903	0.023224
-0.681120	0.137601	79.668318	0.032026
-0.806669	0.124768	59.135868	0.034021
-0.852969	0.103638	38.221628	0.036440
-0.766548	0.078881	20.908638	0.034409
-0.621126	0.052053	7.545887	0.030296
-0.349539	0.031228	-1.077585	0.025847
0.002369	0.018537	-2.901583	0.022888
0.316561	0.013428	0.650307	0.017482
0.565862	0.008709	7.817590	0.015239
0.736757	0.003417	18.028629	0.011418
0.787120	-0.007641	29.787155	0.007137
0.717610	-0.024042	40.938335	0.001565
0.591174	-0.041957	50.183896	-0.005510
0.421378	-0.057773	57.837024	-0.012868
0.223721	-0.073485	63.464047	-0.018728
0.020588	-0.088956	64.934491	-0.027171
-0.127646	-0.099900	63.117224	-0.034716
-0.235411	-0.106405	60.114257	-0.040680
-0.308420	-0.108430	56.167319	-0.045161
-0.319419	-0.107324	51.547697	-0.051036
-0.255924	-0.101444	48.248419	-0.054411
-0.175490	-0.092798	47.413391	-0.058466
-0.042060	-0.081570	48.892725	-0.061579
0.124627	-0.069929	53.657315	-0.061476
0.278970	-0.057786	61.720161	-0.061638
0.380234	-0.045299	71.662737	-0.061974
0.448839	-0.031935	82.332767	-0.061066
0.456517	-0.018963	93.707794	-0.062701
0.383898	-0.006152	104.485134	-0.062932
0.258856	0.009443	112.718306	-0.064401
0.122145	0.026258	117.915796	-0.064039
-0.044619	0.044885	120.278654	-0.068863
-0.210921	0.071161	118.658924	-0.058278
-0.363222	0.100788	113.017617	-0.019739
-0.485732	0.123192	103.888442	0.007170
-0.584482	0.133867	92.101039	0.021570
-0.715058	0.130272	75.101509	0.028434
-0.829222	0.116416	54.002993	0.031174
-0.837900	0.095570	34.012300	0.030925
-0.736563	0.069926	17.805185	0.029367
-0.575740	0.044642	5.335538	0.025779
-0.267579	0.024922	-1.741280	0.022997
0.077797	0.014836	-2.050204	0.017915
0.360686	0.009704	2.405514	0.014033
0.599895	0.004418	10.531661	0.011799
0.736463	-0.003975	21.143317	0.005513
0.755368	-0.015681	32.428534	0.002041
0.681477	-0.030003	43.058212	-0.003924
0.542396	-0.046160	51.741717	-0.009089
0.374145	-0.063756	59.154917	-0.016620
0.184437	-0.080730	63.935439	-0.022776
-0.010053	-0.095069	64.282605	-0.031265
-0.143952	-0.104770	62.361894	-0.038461
-0.237956	-0.109783	59.554459	-0.044927
-0.310507	-0.110948	55.321460	-0.050646
-0.297452	-0.108711	50.882205	-0.053326
-0.229309	-0.102792	48.251406	-0.058335
-0.152524	-0.093069	47.966286	-0.060640
-0.001485	-0.081854	50.100374	-0.061578
0.155667	-0.068868	55.921253	-0.062558
0.289283	-0.055944	64.270951	-0.063024
0.385313	-0.044924	74.141750	-0.061700
0.436629	-0.031749	84.806543	-0.062278
0.427766	-0.018395	96.191033	-0.061853
0.352038	-0.004542	106.512151	-0.061387
0.225235	0.011259	114.104082	-0.063422
0.091468	0.028449	118.886189	-0.060778
-0.074540	0.050849	120.504453	-0.063207
-0.241426	0.078765	117.960615	-0.041995
-0.387545	0.108117	111.536954	-0.003861
-0.499683	0.128456	101.890754	0.017157
-0.616476	0.135556	88.734169	0.031413
-0.748744	0.129136	70.424555	0.038741
-0.847451	0.111684	48.917755	0.041554
-0.833336	0.088952	29.449643	0.040834
-0.716354	0.062605	13.822551	0.037463
-0.521605	0.039353	2.071798	0.032956
-0.185051	0.021638	-3.409160	0.029961
0.155328	0.012883	-2.317827	0.024688
0.440918	0.008792	3.067092	0.021693
0.664525	0.003517	11.922796	0.015624
0.779943	-0.005694	23.042940	0.011589
0.769857	-0.018728	34.651416	0.005779
0.679278	-0.034322	45.207527	-0.000132
0.530080	-0.051462	53.801587	-0.006545
0.344724	-0.069086	60.897700	-0.011382
0.147951	-0.085164	64.588869	-0.020812
-0.036630	-0.099505	64.533247	-0.027829
-0.165579	-0.107756	62.240342	-0.033236
-0.257072	-0.112151	59.086590	-0.040652
-0.316327	-0.111830	54.619565	-0.047596
-0.291814	-0.108224	50.264559	-0.050325
-0.224143	-0.100889	48.088725	-0.054109
-0.132310	-0.090470	48.325538	-0.056407
0.027689	-0.078403	51.308876	-0.058840
0.190902	-0.065291	57.840689	-0.059007
0.319728	-0.053285	66.621581	-0.057895
0.410742	-0.040410	76.682805	-0.059584
0.455527	-0.026820	87.614912	-0.059256
0.428318	-0.013767	98.465497	-0.059960
0.338300	0.000762	108.014355	-0.059098
0.208571	0.016579	114.946241	-0.059692
0.066409	0.034199	119.084069	-0.058661
-0.103000	0.055521	119.761469	-0.059259
-0.265046	0.083450	116.228095	-0.037753
-0.406060	0.111073	108.789080	0.002667
-0.510883	0.129505	98.607815	0.022143
-0.618686	0.133611	84.948042	0.032155
-0.740705	0.125350	66.138643	0.037370
-0.824139	0.107216	45.123461	0.039844
-0.777019	0.084710	26.547462	0.035063
-0.654345	0.058646	11.937288	0.031827
-0.439752	0.034375	1.511452	0.027477
-0.102599	0.019006	-2.287717	0.022099
0.217320	0.011371	-0.333081	0.018394
0.493736	0.008451	5.634127	0.015190
0.692153	0.001505	15.041745	0.010419
0.777385	-0.008459	25.974182	0.006633
0.748833	-0.021996	37.292909	0.000171
0.653032	-0.037188	47.224094	-0.004282
0.486245	-0.053632	55.153209	-0.011084
0.316874	-0.070760	61.708327	-0.018273
0.123901	-0.086283	64.974763	-0.025609
-0.057810	-0.098281	64.605963	-0.033793
-0.168929	-0.106215	62.271065	-0.039846
-0.258571	-0.109127	58.750086	-0.046335
-0.307722	-0.108546	54.366995	-0.050410
-0.263932	-0.105223	50.454481	-0.054416
-0.199265	-0.097246	48.505037	-0.058294
-0.089661	-0.086558	49.057084	-0.061344
0.075551	-0.075385	52.940059	-0.061729
0.226773	-0.062457	59.165475	-0.061493
0.357093	-0.050153	68.131698	-0.060022
0.443112	-0.037345	78.464584	-0.061247
0.473647	-0.025355	89.575433	-0.060269
0.440292	-0.011403	100.702656	-0.060045
0.347918	0.003942	110.070184	-0.060716
0.212495	0.020306	116.873322	-0.059765
0.070723	0.040256	120.714896	-0.059685
-0.099758	0.064602	121.040763	-0.059047
-0.265890	0.094466	116.975685	-0.024227
-0.406984	0.120981	109.021486	0.007647
-0.522369	0.134919	98.097960	0.023783
-0.656219	0.134694	82.793871	0.033869
-0.786458	0.122418	62.452994	0.035764
-0.856817	0.103268	41.063113	0.036667
-0.772899	0.078103	23.044608	0.035640
-0.628652	0.051335	9.050342	0.031264
-0.379613	0.029674	-0.440325	0.027251
-0.018867	0.016939	-3.384045	0.024282
0.300016	0.011961	-0.740065	0.020263
0.564034	0.007638	6.241383	0.015595
0.745985	0.001289	16.297010	0.012727
0.826180	-0.010174	27.786717	0.010763
0.775589	-0.023626	39.320837	0.004273
0.659783	-0.039816	49.006558	0.000158
0.502142	-0.056788	57.330937	-0.008202
0.308204	-0.074545	63.785025	-0.015570
0.102805	-0.090482	66.136230	-0.022557
-0.065436	-0.102584	65.170528	-0.030359
-0.174335	-0.107155	62.283831	-0.040044
-0.266213	-0.108607	58.533188	-0.044182
-0.299757	-0.107882	53.770180	-0.048703
-0.245771	-0.103140	49.844833	-0.052706
-0.178541	-0.095047	48.233191	-0.057347
-0.055549	-0.084135	48.832576	-0.057212
0.112558	-0.071903	52.697074	-0.060259
0.272240	-0.059354	60.159441	-0.059265
0.389101	-0.046295	69.479254	-0.060399
0.468405	-0.033702	79.966412	-0.059617
0.498260	-0.018874	91.562622	-0.060858
