MBK	ACC	OVV	EGG
-0.036574	-0.009909	65.343351	-0.064760
-0.033799	0.005735	66.746559	-0.066051
-0.023639	0.024048	68.082303	-0.064704
-0.025606	0.043021	69.200455	-0.064893
-0.024652	0.063817	69.903731	-0.060506
-0.039608	0.084590	70.333308	-0.019554
-0.056684	0.098935	69.747223	0.011623
-0.087378	0.099894	68.383712	0.022225
-0.142019	0.090340	65.628319	0.028087
-0.201269	0.071900	61.558604	0.031553
-0.265039	0.049914	56.407921	0.033448
-0.286380	0.026948	50.600614	0.030304
-0.317337	0.005579	44.509752	0.026501
-0.288537	-0.009881	38.696970	0.022870
-0.248597	-0.018671	33.353503	0.016784
-0.197657	-0.022088	27.814606	0.015108
-0.106239	-0.023312	23.403733	0.011478
-0.048777	-0.025477	20.193016	0.006817
0.039722	-0.030149	17.772511	0.004036
0.091454	-0.033202	17.374007	0.000122
0.166107	-0.035417	17.469264	-0.005589
0.205299	-0.037740	19.555276	-0.008853
0.247819	-0.039567	22.307501	-0.015130
0.275103	-0.040829	26.004375	-0.020811
0.271160	-0.040145	30.334545	-0.025476
0.275166	-0.038941	34.677615	-0.030863
0.246910	-0.038578	39.593365	-0.037487
0.214226	-0.040489	43.755496	-0.041434
0.169649	-0.041930	47.789359	-0.045489
0.117056	-0.043908	51.541146	-0.050109
0.073781	-0.044163	54.384783	-0.052406
0.024849	-0.044546	56.836519	-0.055808
0.000686	-0.043936	59.011709	-0.058159
-0.034967	-0.041474	60.925515	-0.060876
-0.044454	-0.037397	62.594672	-0.061993
-0.058360	-0.029716	63.871625	-0.063573
-0.060276	-0.021265	64.985644	-0.064771
-0.056194	-0.007635	66.301234	-0.065172
-0.051528	0.008366	67.738005	-0.065171
-0.044795	0.026190	68.856006	-0.064421
-0.041140	0.045621	69.769108	-0.064678
-0.044714	0.067047	70.550747	-0.059219
-0.059548	0.087888	70.526681	-0.016035
-0.077156	0.100796	69.856107	0.008492
-0.111434	0.100602	68.390944	0.013617
-0.164431	0.088205	65.595951	0.021701
-0.227626	0.069300	61.242178	0.023265
-0.287452	0.047495	55.875603	0.024897
-0.307297	0.024516	50.107976	0.023487
-0.334131	0.003439	43.994035	0.019375
-0.299268	-0.011694	38.074986	0.016192
-0.265590	-0.018977	32.783794	0.012830
-0.205468	-0.021200	27.380249	0.010053
-0.124713	-0.022336	23.411819	0.007057
-0.056127	-0.024465	20.115575	0.002287
0.022951	-0.029050	18.332953	-0.001770
0.080687	-0.032951	17.742228	-0.004608
0.149327	-0.035011	18.110982	-0.009196
0.189183	-0.037887	20.212548	-0.013354
0.232247	-0.039815	22.897792	-0.018836
0.256840	-0.040466	26.639700	-0.024560
0.262099	-0.039856	30.822664	-0.030207
0.259626	-0.039242	35.168764	-0.035486
0.235335	-0.038730	39.640766	-0.039305
0.197254	-0.038893	43.734683	-0.043848
0.150647	-0.042010	47.718072	-0.046623
0.102415	-0.043250	51.262675	-0.049671
0.054631	-0.044352	53.853744	-0.054423
0.015190	-0.045920	56.443311	-0.057273
-0.013211	-0.044789	58.895859	-0.059987
-0.042329	-0.042004	60.780633	-0.061946
-0.053015	-0.036680	62.298826	-0.060823
-0.065122	-0.028747	63.464528	-0.064068
-0.063221	-0.018193	64.882546	-0.065589
-0.064711	-0.004095	66.259988	-0.066211
-0.056211	0.011660	67.488531	-0.067375
-0.055973	0.029320	68.670720	-0.068016
-0.057349	0.047980	69.468547	-0.067230
-0.063684	0.068683	70.124193	-0.057613
-0.079886	0.088780	70.207903	-0.013034
-0.095815	0.100190	69.421909	0.009988
-0.130929	0.098166	67.771006	0.016861
-0.183273	0.085422	64.345202	0.022238
-0.247442	0.066157	59.822165	0.025178
-0.299236	0.045593	54.365748	0.028781
-0.312967	0.022079	48.819252	0.027794
-0.340071	0.001186	42.788241	0.026009
-0.291779	-0.013348	36.898970	0.022556
-0.259128	-0.019498	31.728266	0.019284
-0.189780	-0.021967	26.636081	0.015868
-0.107716	-0.023271	23.090850	0.011249
-0.040389	-0.025827	20.182967	0.007321
0.045841	-0.029936	18.585868	0.004790
0.100132	-0.032930	18.040031	-0.001112
0.173352	-0.035230	18.136269	-0.006815
0.208932	-0.036930	19.860591	-0.009799
0.250873	-0.038663	23.437053	-0.017221
0.269724	-0.039427	27.296991	-0.021409
0.266162	-0.038584	31.766059	-0.026808
0.265136	-0.038355	36.160374	-0.033237
0.231144	-0.037982	40.909361	-0.037956
0.197864	-0.039659	45.029549	-0.041666
0.148311	-0.042346	48.964610	-0.048529
0.103609	-0.043858	52.249665	-0.049815
0.056776	-0.044783	55.072234	-0.052911
0.017141	-0.045030	57.681209	-0.056345
-0.010775	-0.043841	59.444275	-0.059204
-0.039021	-0.041325	61.571188	-0.060207
-0.048488	-0.035368	62.741487	-0.063015
-0.059470	-0.026626	64.397185	-0.063252
-0.054414	-0.015567	65.849178	-0.064924
-0.052142	-0.002011	67.354788	-0.065378
-0.042745	0.014951	68.516615	-0.065856
-0.039514	0.032121	69.983713	-0.064724
-0.039765	0.052062	70.665378	-0.067901
-0.042347	0.073285	71.251213	-0.049202
-0.057742	0.092607	70.919575	-0.005335
-0.073299	0.102040	70.017034	0.011105
-0.112196	0.098004	68.012481	0.020808
